raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium,year,month,day,pit_stop,pit_lap,pit_duration,pit_milliseconds
174,25,22,5,7,56,5843.549,0.0,2,5.543,15,486,52,26,0,29.0,52,0.45,7.0,0,2000,10,22,2.0,52.0,21.254,21254.0
37,25,3,19,9,56,5624.854,203.903,2,5.543,15,967,55,33,0,114.0,2,0.51,9.0,0,2007,4,8,2.0,38.0,20.222,20222.0
38,25,3,11,11,56,0.0,202.966,3,5.412,15,969,56,33,0,114.0,3,0.51,11.0,0,2007,4,15,2.0,33.0,25.179,25179.0
40,25,3,11,7,77,0.0,156.852,6,3.337,19,973,58,33,0,114.0,5,0.51,7.0,0,2007,5,27,1.0,14.0,25.854,25854.0
43,25,3,18,14,69,0.0,205.587,8,4.411,17,979,61,33,0,114.0,8,0.51,14.0,0,2007,7,1,1.0,20.0,19.611,19611.0
44,25,3,13,13,58,0.0,223.81,9,5.891,18,981,62,33,0,114.0,9,0.5,13.0,0,2007,7,8,2.0,39.0,19.175,19175.0
45,25,3,12,4,60,7652.295,196.665,20,5.148,15,983,63,33,0,114.0,10,0.5,4.0,0,2007,7,22,3.0,55.0,19.386,19386.0
46,25,3,12,14,69,0.0,194.078,11,4.381,14,985,64,33,0,114.0,11,0.5,14.0,0,2007,8,5,1.0,11.0,20.908,20908.0
47,25,3,14,11,58,5281.789,216.559,5,5.338,14,987,65,33,0,114.0,12,0.51,11.0,0,2007,8,26,2.0,27.0,20.385,20385.0
48,25,3,13,13,52,0.0,245.35,14,5.793,11,989,66,33,0,114.0,13,0.51,13.0,0,2007,9,9,1.0,21.0,21.556,21556.0
57,26,5,17,11,59,0.0,196.966,20,5.148,15,10,5,23,0,0.0,5,0.3,11.0,0,2006,5,7,2.0,26.0,20.691,20691.0
59,26,5,18,13,77,0.0,155.186,6,3.337,19,14,7,23,0,0.0,7,0.21,13.0,0,2006,5,28,1.0,14.0,19.811,19811.0
61,26,5,17,10,69,0.0,202.002,7,4.361,14,18,9,23,0,0.0,9,0.22,10.0,0,2006,6,25,2.0,32.0,19.616,19616.0
63,26,5,14,10,69,0.0,201.84,8,4.411,17,22,11,23,0,0.0,11,0.18,10.0,0,2006,7,16,1.0,30.0,20.808,20808.0
64,26,5,19,12,66,0.0,212.606,10,4.574,17,24,12,23,0,0.0,12,0.17,12.0,0,2006,7,30,1.0,9.0,23.127,23127.0
65,26,5,20,11,66,0.0,182.861,11,4.381,14,26,13,23,0,0.0,13,0.19,11.0,0,2006,8,6,2.0,19.0,21.232,21232.0
66,26,5,17,13,57,0.0,213.679,5,5.338,14,28,14,23,0,0.0,14,0.18,13.0,0,2006,8,27,3.0,55.0,21.006,21006.0
67,26,5,15,13,52,0.0,245.079,14,5.793,11,30,15,23,0,0.0,15,0.17,13.0,0,2006,9,10,1.0,5.0,24.24,24240.0
68,26,5,11,14,55,0.0,196.863,17,5.451,16,32,16,23,0,0.0,16,0.16,14.0,0,2006,10,1,2.0,18.0,21.717,21717.0
69,26,5,19,18,48,0.0,221.078,22,5.807,18,34,17,23,0,0.0,17,0.15,18.0,0,2006,10,8,3.0,38.0,21.515,21515.0
70,26,5,16,11,70,0.0,210.018,18,4.309,15,36,18,23,0,0.0,18,0.14,11.0,0,2006,10,22,1.0,7.0,21.01,21010.0
37,26,5,17,14,55,0.0,201.364,2,5.543,15,40,20,24,0,0.0,20,0.12,14.0,0,2007,4,8,2.0,19.0,20.736,20736.0
40,26,5,18,9,77,0.0,156.426,6,3.337,19,46,23,24,0,0.0,23,0.11,9.0,0,2007,5,27,3.0,31.0,20.883,20883.0
72,27,18,19,13,52,0.0,194.747,2,5.543,15,638,2,25,0,0.0,2,0.32,13.0,0,2005,3,20,1.0,8.0,21.798,21798.0
73,27,18,18,13,53,0.0,201.038,3,5.412,15,640,3,25,0,0.0,3,0.33,13.0,0,2005,4,3,2.0,21.0,21.221,21221.0
76,27,18,14,14,73,0.0,149.856,6,3.337,19,646,6,26,0,0.0,6,0.33,14.0,0,2005,5,22,3.0,37.0,21.031,21031.0
77,27,18,20,17,57,0.0,194.985,20,5.148,15,648,7,26,0,0.0,7,0.33,17.0,0,2005,5,29,1.0,7.0,19.668,19668.0
78,27,18,15,11,67,0.0,200.091,7,4.361,14,650,8,26,0,0.0,8,0.33,11.0,0,2005,6,12,2.0,20.0,19.151,19151.0
81,27,18,18,18,57,0.0,214.75,9,5.891,18,656,11,26,0,0.0,11,0.33,18.0,0,2005,7,10,4.0,50.0,18.931,18931.0
82,27,18,16,13,65,0.0,209.963,10,4.574,17,658,12,26,0,0.0,12,0.33,13.0,0,2005,7,24,1.0,25.0,24.316,24316.0
85,27,18,20,19,51,0.0,245.448,14,5.793,11,664,15,26,0,0.0,15,0.34,19.0,0,2005,9,4,1.0,13.0,20.716,20716.0
86,27,18,18,12,42,0.0,206.48,13,7.004,20,666,16,26,0,0.0,16,0.34,12.0,0,2005,9,11,2.0,46.0,22.709,22709.0
88,27,18,13,16,49,0.0,217.674,22,5.807,18,670,18,26,0,0.0,18,0.34,16.0,0,2005,10,9,2.0,31.0,24.781,24781.0
89,27,18,18,16,50,0.0,201.857,17,5.451,16,672,19,26,0,0.0,19,0.34,16.0,0,2005,10,16,3.0,42.0,24.473,24473.0
55,27,13,17,11,56,0.0,213.931,1,5.278,14,6,22,26,0,0.0,3,0.5,11.0,0,2006,4,2,2.0,23.0,19.991,19991.0
57,27,13,16,13,59,0.0,194.207,20,5.148,15,10,24,27,0,0.0,5,0.4,13.0,0,2006,5,7,3.0,38.0,19.921,19921.0
59,27,13,16,12,77,0.0,154.942,6,3.337,19,14,26,27,0,0.0,7,0.43,12.0,0,2006,5,28,1.0,23.0,21.762,21762.0
60,27,13,18,15,59,0.0,220.388,9,5.891,18,16,27,27,0,0.0,8,0.44,15.0,0,2006,6,11,2.0,43.0,22.349,22349.0
63,27,13,15,15,68,0.0,200.105,8,4.411,17,22,30,27,0,0.0,11,0.41,15.0,0,2006,7,16,3.0,59.0,22.022,22022.0
65,27,13,22,10,67,0.0,183.141,11,4.381,14,26,32,27,0,0.0,13,0.42,10.0,0,2006,8,6,1.0,13.0,23.004,23004.0
67,27,14,18,17,51,0.0,243.932,14,5.793,11,2,34,27,0,0.0,1,0.5,17.0,0,2006,9,10,2.0,29.0,23.477,23477.0
68,27,14,22,15,53,0.0,193.368,17,5.451,16,4,35,27,0,0.0,2,0.5,15.0,0,2006,10,1,1.0,23.0,24.205,24205.0
70,27,14,17,14,70,0.0,207.966,18,4.309,15,8,37,27,0,0.0,4,0.5,14.0,0,2006,10,22,2.0,40.0,28.909,28909.0
38,27,12,22,14,55,0.0,200.477,3,5.412,15,6,40,28,0,0.0,3,0.5,14.0,0,2007,4,15,1.0,13.0,29.031,29031.0
39,27,12,21,14,63,0.0,196.551,4,4.657,14,8,41,28,0,0.0,4,0.62,14.0,0,2007,5,13,1.0,11.0,23.617,23617.0
40,27,12,22,19,70,0.0,154.77,6,3.337,19,10,42,28,0,0.0,5,0.5,19.0,0,2007,5,27,2.0,25.0,22.774,22774.0
44,27,12,22,15,57,0.0,219.31,9,5.891,18,18,46,28,0,0.0,9,0.5,15.0,0,2007,7,8,1.0,8.0,21.175,21175.0
68,29,8,19,16,52,0.0,192.677,17,5.451,16,32,5,24,0,0.0,5,0.41,16.0,0,2006,10,1,2.0,33.0,21.911,21911.0
69,29,8,22,17,50,0.0,218.687,22,5.807,18,34,6,24,0,0.0,6,0.41,17.0,0,2006,10,8,1.0,28.0,23.537,23537.0
70,29,8,20,16,69,0.0,211.401,18,4.309,15,36,7,24,0,0.0,7,0.42,16.0,0,2006,10,22,1.0,23.0,25.012,25012.0
47,29,12,20,20,56,0.0,211.287,5,5.338,14,24,9,25,0,0.0,2,0.46,20.0,0,2007,8,26,2.0,47.0,26.718,26718.0
48,29,12,22,20,52,0.0,243.978,14,5.793,11,26,10,25,0,0.0,3,0.42,20.0,0,2007,9,9,2.0,47.0,26.718,26718.0
49,29,12,21,17,43,0.0,225.838,13,7.004,20,28,11,25,0,0.0,4,0.39,17.0,0,2007,9,16,2.0,47.0,26.718,26718.0
50,29,12,22,12,66,0.0,178.3,16,4.563,16,30,12,25,0,0.0,5,0.4,12.0,0,2007,9,30,2.0,47.0,26.718,26718.0
51,29,12,22,17,53,0.0,194.748,17,5.451,16,32,13,25,0,0.0,6,0.41,17.0,0,2007,10,7,2.0,47.0,26.718,26718.0
316,30,22,7,5,53,4708.782,0.0,14,5.793,11,184,2,22,0,0.0,1,0.39,5.0,0,1991,9,8,2.0,47.0,26.718,26718.0
317,30,22,10,6,71,5818.886,0.0,27,4.182,14,186,3,22,0,0.0,2,0.39,6.0,0,1991,9,22,2.0,47.0,26.718,26718.0
318,30,22,5,6,65,6001.009,0.0,4,4.657,14,188,4,22,0,0.0,3,0.4,6.0,0,1991,9,29,2.0,47.0,26.718,26718.0
289,30,22,6,4,72,5853.183,0.0,30,4.529,16,194,7,23,0,0.0,6,0.4,4.0,0,1992,3,1,2.0,47.0,26.718,26718.0
294,30,22,6,4,78,6698.666,0.0,6,3.337,19,204,12,23,0,0.0,11,0.4,4.0,0,1992,5,31,2.0,47.0,26.718,26718.0
297,30,22,4,4,59,5196.258,0.0,9,5.891,18,210,15,23,0,0.0,14,0.41,4.0,0,1992,7,12,2.0,47.0,26.718,26718.0
302,30,22,5,7,69,0.0,0.0,27,4.182,14,220,20,23,1,0.0,19,0.43,7.0,0,1992,9,27,2.0,47.0,26.718,26718.0
245,30,22,1,5,68,6331.231,0.0,7,4.361,14,300,58,26,13,18.0,57,0.44,5.0,0,1995,6,11,2.0,47.0,26.718,26718.0
249,30,22,3,11,73,0.0,0.0,11,4.381,14,308,62,26,15,22.0,61,0.44,11.0,0,1995,8,13,2.0,47.0,26.718,26718.0
151,31,3,8,4,60,5202.542,0.0,9,5.891,18,775,11,25,0,110.0,11,0.5,4.0,0,2001,7,15,2.0,47.0,19.692,19692.0
153,31,3,8,8,76,0.0,0.0,11,4.381,14,779,13,25,0,110.0,13,0.5,8.0,0,2001,8,19,1.0,24.0,22.107,22107.0
134,31,3,1,4,72,5570.512,0.0,8,4.411,17,809,28,26,1,112.0,28,0.51,4.0,0,2002,7,21,2.0,23.0,26.263,26263.0
136,31,3,4,11,76,0.0,0.0,11,4.381,14,813,30,26,1,112.0,30,0.51,11.0,0,2002,8,18,1.0,6.0,23.517,23517.0
140,31,3,6,4,53,5255.973,0.0,22,5.807,18,821,34,27,1,112.0,34,0.51,4.0,0,2002,10,13,1.0,2.0,27.176,27176.0
109,31,3,8,12,53,0.0,0.0,2,5.543,15,825,36,27,1,112.0,36,0.51,12.0,0,2003,3,23,1.0,20.0,24.589,24589.0
111,31,3,4,7,62,5337.329,0.0,21,4.909,19,829,38,27,1,112.0,38,0.51,7.0,0,2003,4,20,1.0,20.0,22.746,22746.0
112,31,3,9,4,65,5688.933,0.0,4,4.657,14,831,39,27,1,112.0,39,0.51,4.0,0,2003,5,4,2.0,43.0,23.788,23788.0
90,31,3,3,5,58,5124.293,223.844,1,5.278,14,855,51,28,3,114.0,51,0.52,5.0,0,2004,3,7,1.0,17.0,21.81,21810.0
92,31,3,3,13,56,0.0,214.353,3,5.412,15,859,53,28,3,114.0,53,0.52,13.0,0,2004,4,4,1.0,25.0,25.992,25992.0
95,31,3,9,4,76,0.0,159.48,6,3.337,19,865,56,28,3,114.0,56,0.52,4.0,0,2004,5,23,2.0,38.0,25.05,25050.0
96,31,3,8,8,59,0.0,202.712,20,5.148,15,867,57,28,3,114.0,57,0.52,8.0,0,2004,5,30,1.0,27.0,21.505,21505.0
99,31,3,6,8,70,5461.552,208.557,8,4.411,17,873,60,28,3,114.0,60,0.51,8.0,0,2004,7,4,2.0,58.0,21.242,21242.0
100,31,3,7,5,60,5094.873,231.437,9,5.891,18,875,61,28,3,114.0,61,0.52,5.0,0,2004,7,11,1.0,28.0,28.645,28645.0
101,31,3,2,5,66,5057.903,221.185,10,4.574,17,877,62,28,3,114.0,62,0.52,5.0,0,2004,7,25,1.0,13.0,22.604,22604.0
102,31,3,7,4,70,5788.744,195.398,11,4.381,14,879,63,28,3,114.0,63,0.52,4.0,0,2004,8,15,2.0,31.0,18.916,18916.0
104,31,3,2,5,53,4550.8,251.477,14,5.793,11,883,65,29,3,114.0,65,0.52,5.0,0,2004,9,12,3.0,61.0,19.221,19221.0
105,31,3,10,5,56,5397.613,210.761,17,5.451,16,885,66,29,3,114.0,66,0.52,5.0,0,2004,9,26,1.0,8.0,26.737,26737.0
106,31,3,13,7,53,5122.332,222.919,22,5.807,18,887,67,29,3,114.0,67,0.52,7.0,0,2004,10,10,2.0,15.0,22.807,22807.0
71,31,1,9,6,57,5092.369,220.976,1,5.278,14,1137,69,29,4,150.0,1,0.5,6.0,0,2005,3,6,1.0,13.0,22.8,22800.0
72,31,1,11,4,56,5535.367,206.603,2,5.543,15,1139,70,29,4,150.0,2,0.5,4.0,0,2005,3,20,2.0,29.0,22.588,22588.0
75,31,1,7,7,65,0.0,219.836,4,4.657,14,1145,71,29,4,150.0,3,0.5,7.0,0,2005,5,8,1.0,22.0,24.669,24669.0
77,31,1,5,7,59,5564.821,201.866,20,5.148,15,1149,73,29,4,150.0,5,0.5,7.0,0,2005,5,29,2.0,9.0,24.532,24532.0
86,31,1,1,14,40,0.0,216.518,13,7.004,20,1167,82,29,6,150.0,14,0.5,14.0,0,2005,9,11,2.0,28.0,23.546,23546.0
53,31,1,5,5,57,5423.253,210.013,3,5.412,15,1175,86,30,7,151.0,18,0.5,5.0,0,2006,3,12,2.0,27.0,22.62,22620.0
54,31,1,5,4,56,5479.88,208.806,2,5.543,15,1177,87,30,7,151.0,19,0.5,4.0,0,2006,3,19,3.0,50.0,23.383,23383.0
60,31,1,8,6,60,5216.696,223.575,9,5.891,18,1189,93,30,7,151.0,25,0.5,6.0,0,2006,6,11,1.0,27.0,23.353,23353.0
90,32,19,19,11,56,0.0,217.336,1,5.278,14,136,1,21,0,0.0,1,0.25,11.0,0,2004,3,7,1.0,14.0,23.936,23936.0
91,32,19,13,10,55,0.0,205.653,2,5.543,15,138,2,21,0,0.0,2,0.25,10.0,0,2004,3,21,2.0,32.0,23.273,23273.0
92,32,19,12,14,56,0.0,210.748,3,5.412,15,140,3,21,0,0.0,3,0.24,14.0,0,2004,4,4,1.0,11.0,22.589,22589.0
93,32,19,14,14,60,0.0,212.306,21,4.909,19,142,4,21,0,0.0,4,0.25,14.0,0,2004,4,25,2.0,27.0,23.327,23327.0
96,32,19,12,12,59,0.0,199.698,20,5.148,15,148,7,21,0,0.0,7,0.24,12.0,0,2004,5,30,3.0,44.0,24.066,24066.0
97,32,19,10,9,67,0.0,207.307,7,4.361,14,150,8,21,0,0.0,8,0.25,9.0,0,2004,6,13,1.0,35.0,25.062,25062.0
99,32,19,13,11,69,0.0,206.625,8,4.411,17,154,10,21,0,0.0,10,0.25,11.0,0,2004,7,4,2.0,64.0,24.661,24661.0
100,32,19,13,14,59,0.0,228.613,9,5.891,18,156,11,21,0,0.0,11,0.25,14.0,0,2004,7,11,1.0,14.0,22.231,22231.0
101,32,19,12,10,66,5103.426,219.42,10,4.574,17,158,12,21,0,0.0,12,0.26,10.0,0,2004,7,25,2.0,35.0,21.753,21753.0
104,32,19,14,13,52,0.0,249.961,14,5.793,11,164,15,21,0,0.0,15,0.27,13.0,0,2004,9,12,1.0,11.0,24.083,24083.0
106,32,19,14,12,52,0.0,219.451,22,5.807,18,168,17,21,0,0.0,17,0.26,12.0,0,2004,10,10,2.0,20.0,24.151,24151.0
107,32,19,15,14,69,0.0,212.816,18,4.309,15,170,18,21,0,0.0,18,0.26,14.0,0,2004,10,24,3.0,35.0,23.761,23761.0
78,32,9,16,8,69,0.0,205.764,7,4.361,14,16,22,22,0,0.0,4,0.44,8.0,0,2005,6,12,2.0,27.0,23.801,23801.0
82,32,9,10,9,67,5258.417,215.992,10,4.574,17,24,26,22,0,0.0,8,0.38,9.0,0,2005,7,24,1.0,17.0,27.286,27286.0
84,32,9,10,8,58,5146.076,222.483,5,5.338,14,28,28,22,0,0.0,10,0.39,8.0,0,2005,8,21,2.0,27.0,24.689,24689.0
85,32,9,13,13,52,0.0,249.36,14,5.793,11,30,29,22,0,0.0,11,0.37,13.0,0,2005,9,4,3.0,44.0,24.862,24862.0
86,32,9,16,9,43,0.0,223.069,13,7.004,20,32,30,22,0,0.0,12,0.34,9.0,0,2005,9,11,1.0,30.0,23.356,23356.0
87,32,9,6,9,70,0.0,210.195,18,4.309,15,34,31,22,0,0.0,13,0.32,9.0,0,2005,9,25,2.0,47.0,23.018,23018.0
88,32,9,4,9,53,5394.137,223.587,22,5.807,18,36,32,22,0,0.0,14,0.36,9.0,0,2005,10,9,1.0,12.0,23.242,23242.0
89,32,9,14,5,56,6025.418,209.369,17,5.451,16,38,33,22,0,0.0,15,0.39,5.0,0,2005,10,16,2.0,31.0,24.265,24265.0
53,32,9,8,8,57,5452.976,209.02,3,5.412,15,40,34,23,0,0.0,16,0.42,8.0,0,2006,3,12,3.0,51.0,23.402,23402.0
58,32,9,14,13,65,0.0,212.15,4,4.657,14,50,39,23,0,0.0,21,0.36,13.0,0,2006,5,14,1.0,8.0,23.722,23722.0
60,32,9,14,14,59,0.0,221.086,9,5.891,18,54,41,23,0,0.0,23,0.35,14.0,0,2006,6,11,2.0,27.0,22.31,22310.0
61,32,9,12,11,69,0.0,202.377,7,4.361,14,56,42,23,0,0.0,24,0.34,11.0,0,2006,6,25,1.0,15.0,22.616,22616.0
64,32,9,12,8,67,5319.793,211.87,10,4.574,17,62,45,23,0,0.0,27,0.32,8.0,0,2006,7,30,3.0,30.0,21.837,21837.0
66,32,9,10,11,57,0.0,213.46,5,5.338,14,66,47,23,0,0.0,29,0.3,11.0,0,2006,8,27,1.0,4.0,24.072,24072.0
67,32,9,16,11,52,0.0,246.595,14,5.793,11,68,48,23,0,0.0,30,0.29,11.0,0,2006,9,10,2.0,27.0,23.029,23029.0
72,33,17,18,12,53,0.0,198.689,2,5.543,15,466,2,28,0,0.0,2,0.32,12.0,0,2005,3,20,1.0,10.0,22.28,22280.0
73,33,17,16,10,55,0.0,203.492,3,5.412,15,468,3,28,0,0.0,3,0.32,10.0,0,2005,4,3,2.0,36.0,22.59,22590.0
74,33,17,17,13,60,0.0,209.62,21,4.909,19,470,4,28,0,0.0,4,0.32,13.0,0,2005,4,24,1.0,8.0,25.766,25766.0
75,33,17,18,12,63,0.0,210.855,4,4.657,14,472,5,28,0,0.0,5,0.32,12.0,0,2005,5,8,2.0,30.0,25.45,25450.0
76,33,17,15,13,75,0.0,148.909,6,3.337,19,474,6,28,0,0.0,6,0.32,13.0,0,2005,5,22,1.0,6.0,20.185,20185.0
77,33,17,17,15,58,0.0,198.37,20,5.148,15,476,7,28,0,0.0,7,0.32,15.0,0,2005,5,29,2.0,25.0,20.64,20640.0
78,33,17,18,10,67,0.0,202.984,7,4.361,14,478,8,28,0,0.0,8,0.32,10.0,0,2005,6,12,1.0,9.0,22.859,22859.0
80,33,17,19,13,67,0.0,198.485,8,4.411,17,482,10,28,0,0.0,10,0.33,13.0,0,2005,7,3,3.0,28.0,18.307,18307.0
81,33,17,20,17,58,0.0,219.682,9,5.891,18,484,11,28,0,0.0,11,0.33,17.0,0,2005,7,10,4.0,29.0,18.964,18964.0
84,33,17,14,15,55,0.0,215.834,5,5.338,14,490,14,29,0,0.0,14,0.33,15.0,0,2005,8,21,1.0,13.0,19.427,19427.0
85,33,17,17,17,51,0.0,245.9,14,5.793,11,492,15,29,0,0.0,15,0.34,17.0,0,2005,9,4,2.0,31.0,19.124,19124.0
86,33,17,19,8,43,0.0,213.032,13,7.004,20,494,16,29,0,0.0,16,0.34,8.0,0,2005,9,11,3.0,46.0,19.268,19268.0
88,33,17,20,13,52,0.0,218.998,22,5.807,18,498,18,29,0,0.0,18,0.34,13.0,0,2005,10,9,1.0,15.0,26.427,26427.0
89,33,17,19,11,56,6078.218,203.22,17,5.451,16,500,19,29,0,0.0,19,0.34,11.0,0,2005,10,16,2.0,38.0,24.418,24418.0
53,33,13,19,17,55,0.0,203.076,3,5.412,15,2,20,29,0,0.0,1,0.5,17.0,0,2006,3,12,1.0,9.0,24.738,24738.0
54,33,13,16,13,54,0.0,200.53,2,5.543,15,4,21,29,0,0.0,2,0.75,13.0,0,2006,3,19,2.0,37.0,24.645,24645.0
56,33,13,19,16,60,0.0,204.823,21,4.909,19,8,23,29,0,0.0,4,0.5,16.0,0,2006,4,23,1.0,19.0,24.375,24375.0
57,33,13,18,12,59,0.0,194.052,20,5.148,15,10,24,29,0,0.0,5,0.4,12.0,0,2006,5,7,2.0,36.0,23.342,23342.0
58,33,13,17,16,63,0.0,210.145,4,4.657,14,12,25,29,0,0.0,6,0.42,16.0,0,2006,5,14,1.0,10.0,23.613,23613.0
59,33,13,17,15,76,0.0,155.491,6,3.337,19,14,26,29,0,0.0,7,0.43,15.0,0,2006,5,28,2.0,28.0,25.635,25635.0
60,33,13,16,16,58,0.0,218.672,9,5.891,18,16,27,29,0,0.0,8,0.44,16.0,0,2006,6,11,1.0,17.0,22.438,22438.0
61,33,13,18,14,66,0.0,197.999,7,4.361,14,18,28,29,0,0.0,9,0.44,14.0,0,2006,6,25,1.0,8.0,24.192,24192.0
70,33,14,21,15,69,0.0,208.471,18,4.309,15,8,37,30,0,0.0,4,0.5,15.0,0,2006,10,22,4.0,34.0,25.006,25006.0
55,34,8,22,13,54,0.0,203.663,1,5.278,14,6,3,31,0,0.0,3,0.67,13.0,0,2006,4,2,5.0,44.0,24.754,24754.0
228,35,3,3,11,57,0.0,0.0,21,4.909,19,599,5,25,1,93.0,5,0.5,11.0,0,1996,5,5,5.0,44.0,24.754,24754.0
237,35,3,2,7,52,0.0,0.0,14,5.793,11,617,14,25,3,102.0,14,0.51,7.0,0,1996,9,8,5.0,44.0,24.754,24754.0
214,35,3,4,4,72,6012.276,0.0,8,4.411,17,637,24,26,7,106.0,24,0.51,4.0,0,1997,6,29,5.0,44.0,24.754,24754.0
218,35,3,1,5,44,5668.82,0.0,13,7.004,20,645,28,26,9,106.0,28,0.51,5.0,0,1997,8,24,5.0,44.0,24.754,24754.0
219,35,3,4,5,53,4631.025,0.0,14,5.793,11,647,29,26,9,106.0,29,0.51,5.0,0,1997,9,7,5.0,44.0,24.754,24754.0
191,35,3,4,5,57,0.0,0.0,1,5.278,14,657,34,26,11,110.0,34,0.52,5.0,0,1998,3,8,5.0,44.0,24.754,24754.0
192,35,3,10,7,71,0.0,0.0,18,4.309,15,659,35,26,11,110.0,35,0.51,7.0,0,1998,3,29,5.0,44.0,24.754,24754.0
194,35,3,6,4,62,5719.99,0.0,21,4.909,19,663,37,27,11,110.0,37,0.51,4.0,0,1998,4,26,5.0,44.0,24.754,24754.0
195,35,3,10,6,64,0.0,0.0,4,4.657,14,665,38,27,11,110.0,38,0.51,6.0,0,1998,5,10,5.0,44.0,24.754,24754.0
196,35,3,13,5,77,0.0,0.0,6,3.337,19,667,39,27,11,110.0,39,0.51,5.0,0,1998,5,24,5.0,44.0,24.754,24754.0
197,35,3,6,10,63,0.0,0.0,7,4.361,14,669,40,27,11,110.0,40,0.51,10.0,0,1998,6,7,5.0,44.0,24.754,24754.0
198,35,3,5,4,71,5751.965,0.0,8,4.411,17,671,41,27,11,110.0,41,0.51,4.0,0,1998,6,28,5.0,44.0,24.754,24754.0
199,35,3,3,7,59,0.0,0.0,9,5.891,18,673,42,27,11,110.0,42,0.51,7.0,0,1998,7,12,5.0,44.0,24.754,24754.0
205,35,3,9,8,66,0.0,0.0,20,5.148,15,685,48,27,11,110.0,48,0.51,8.0,0,1998,9,27,5.0,44.0,24.754,24754.0
206,35,3,6,6,51,5319.267,0.0,22,5.807,18,687,49,27,11,110.0,49,0.51,6.0,0,1998,11,1,5.0,44.0,24.754,24754.0
186,35,16,11,15,43,0.0,0.0,13,7.004,20,24,61,28,11,0.0,12,0.12,15.0,0,1999,8,29,5.0,44.0,24.754,24754.0
187,35,16,11,8,53,4664.72,0.0,14,5.793,11,26,62,28,11,0.0,13,0.15,8.0,0,1999,9,12,5.0,44.0,24.754,24754.0
188,35,16,8,10,61,0.0,0.0,20,5.148,15,28,63,28,11,0.0,14,0.14,10.0,0,1999,9,26,5.0,44.0,24.754,24754.0
190,35,16,11,9,52,0.0,0.0,22,5.807,18,32,65,28,11,0.0,16,0.12,9.0,0,1999,10,31,5.0,44.0,24.754,24754.0
158,35,16,8,4,58,5686.434,0.0,1,5.278,14,34,66,28,11,0.0,17,0.18,4.0,0,2000,3,12,5.0,44.0,24.754,24754.0
160,35,16,9,5,61,0.0,0.0,21,4.909,19,38,68,29,11,0.0,19,0.18,5.0,0,2000,4,9,5.0,44.0,24.754,24754.0
161,35,16,10,16,56,0.0,0.0,9,5.891,18,40,69,29,11,0.0,20,0.2,16.0,0,2000,4,23,5.0,44.0,24.754,24754.0
164,35,16,17,7,77,0.0,0.0,6,3.337,19,46,72,29,11,0.0,23,0.17,7.0,0,2000,6,4,5.0,44.0,24.754,24754.0
165,35,16,6,15,64,0.0,0.0,7,4.361,14,48,73,29,11,0.0,24,0.19,15.0,0,2000,6,18,5.0,44.0,24.754,24754.0
166,35,16,7,4,72,5946.86,0.0,8,4.411,17,50,74,29,11,0.0,25,0.2,4.0,0,2000,7,2,5.0,44.0,24.754,24754.0
168,35,16,9,8,45,5181.955,0.0,10,4.574,17,54,76,29,11,0.0,27,0.2,8.0,0,2000,7,30,5.0,44.0,24.754,24754.0
169,35,16,16,12,75,0.0,0.0,11,4.381,14,56,77,29,11,0.0,28,0.23,12.0,0,2000,8,13,5.0,44.0,24.754,24754.0
170,35,16,7,7,44,5366.874,0.0,13,7.004,20,58,78,29,11,0.0,29,0.24,7.0,0,2000,8,27,5.0,44.0,24.754,24754.0
173,35,16,9,6,52,0.0,0.0,22,5.807,18,64,81,29,11,0.0,32,0.27,6.0,0,2000,10,8,5.0,44.0,24.754,24754.0
174,35,16,6,5,56,5824.927,0.0,2,5.543,15,66,82,29,11,0.0,33,0.27,5.0,0,2000,10,22,5.0,44.0,24.754,24754.0
143,35,16,12,7,70,0.0,0.0,18,4.309,15,72,85,30,11,0.0,36,0.26,7.0,0,2001,4,1,5.0,44.0,24.754,24754.0
147,35,16,9,4,78,6475.015,0.0,6,3.337,19,80,89,30,11,0.0,40,0.29,4.0,0,2001,5,27,5.0,44.0,24.754,24754.0
149,35,16,11,9,66,0.0,0.0,20,5.148,15,84,91,30,11,0.0,42,0.27,9.0,0,2001,6,24,5.0,44.0,24.754,24754.0
151,35,16,12,8,59,0.0,0.0,9,5.891,18,88,93,30,11,0.0,44,0.26,8.0,0,2001,7,15,5.0,44.0,24.754,24754.0
153,35,16,10,9,75,0.0,0.0,11,4.381,14,92,95,30,11,0.0,46,0.28,9.0,0,2001,8,19,1.0,14.0,22.603,22603.0
154,35,16,6,8,36,4149.972,0.0,13,7.004,20,94,96,30,11,0.0,47,0.29,8.0,0,2001,9,2,2.0,36.0,24.036,24036.0
155,35,16,15,6,53,4700.962,0.0,14,5.793,11,96,97,30,11,0.0,48,0.29,6.0,0,2001,9,16,1.0,13.0,23.019,23019.0
157,35,16,14,10,52,0.0,0.0,22,5.807,18,100,99,30,11,0.0,50,0.29,10.0,0,2001,10,14,2.0,25.0,21.893,21893.0
125,35,16,13,8,55,0.0,0.0,2,5.543,15,104,101,30,11,0.0,52,0.28,8.0,0,2002,3,17,3.0,41.0,22.313,22313.0
